account_id,segment,institution_size,province,principal_outstanding,undrawn_limit,collateral_value,loan_to_value,tenure_years,months_on_book,dpd,debt_review_flag,judgement_flag,administration_order,loadshedding_vulnerability_score,internal_rating,base_segment_ccf,base_segment_ttc_pd,base_segment_lgd,base_segment_corr,source_bank,source_date,value_date
FDIC_33470_20260630,Corporate_Large,Large_D-SIB,US,246911000.0,0.0,246911000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TODAYS BANK,2026-06-30,2026-06-30
FDIC_33492_20260630,Corporate_Large,Large_D-SIB,US,389387000.0,0.0,389387000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CRESCENT BANK,2026-06-30,2026-06-30
FDIC_33497_20260630,Corporate_Large,Large_D-SIB,US,1000000.0,0.0,1000000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CHARLES SCHWAB PREMIER BK SS,2026-06-30,2026-06-30
FDIC_33503_20260630,Corporate_Large,Large_D-SIB,US,2684016000.0,0.0,2684016000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITY BANK,2026-06-30,2026-06-30
FDIC_33506_20260630,Corporate_Large,Large_D-SIB,US,282772000.0,0.0,282772000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF COFFEE COUNTY,2026-06-30,2026-06-30
FDIC_3351_20260630,Corporate_Large,Large_D-SIB,US,16851000.0,0.0,16851000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANK OF MOODY,2026-06-30,2026-06-30
FDIC_33539_20260630,Corporate_Large,Large_D-SIB,US,6279342000.0,0.0,6279342000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PREFERRED BANK,2026-06-30,2026-06-30
FDIC_33552_20260630,Corporate_Large,Large_D-SIB,US,79473000.0,0.0,79473000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BOONE BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_33555_20260630,Corporate_Large,Large_D-SIB,US,51252313000.0,0.0,51252313000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SOUTHSTATE BANK NA,2026-06-30,2026-06-30
FDIC_33565_20260630,Corporate_Large,Large_D-SIB,US,270394000.0,0.0,270394000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,DESJARDINS BANK NA,2026-06-30,2026-06-30
FDIC_33568_20260630,Corporate_Large,Large_D-SIB,US,27290000.0,0.0,27290000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,UNITED BANK OF PHILADELPHIA,2026-06-30,2026-06-30
FDIC_3337_20260630,Corporate_Large,Large_D-SIB,US,757628000.0,0.0,757628000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXAS NATIONAL BANK,2026-06-30,2026-06-30
FDIC_3335_20260630,Corporate_Large,Large_D-SIB,US,76534000.0,0.0,76534000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK19,2026-06-30,2026-06-30
FDIC_33646_20260630,Corporate_Large,Large_D-SIB,US,2293345000.0,0.0,2293345000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF EAST ASIA LTD,2026-06-30,2026-06-30
FDIC_3330_20260630,Corporate_Large,Large_D-SIB,US,809676000.0,0.0,809676000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF MCGREGOR,2026-06-30,2026-06-30
FDIC_3302_20260630,Corporate_Large,Large_D-SIB,US,303738000.0,0.0,303738000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TEXANA BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_3303_20260630,Corporate_Large,Large_D-SIB,US,7502000.0,0.0,7502000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NATIONAL BANK OF LIPAN,2026-06-30,2026-06-30
FDIC_3305_20260630,Corporate_Large,Large_D-SIB,US,227104000.0,0.0,227104000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF LIVINGSTON,2026-06-30,2026-06-30
FDIC_33103_20260630,Corporate_Large,Large_D-SIB,US,246558000.0,0.0,246558000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GATEWAY BANK FSB,2026-06-30,2026-06-30
FDIC_33111_20260630,Corporate_Large,Large_D-SIB,US,1650737000.0,0.0,1650737000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COLORADO FSB,2026-06-30,2026-06-30
FDIC_33119_20260630,Corporate_Large,Large_D-SIB,US,1238781000.0,0.0,1238781000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HERITAGE BANK INC,2026-06-30,2026-06-30
FDIC_33124_20260630,Corporate_Large,Large_D-SIB,US,248990000000.0,0.0,248990000000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,GOLDMAN SACHS BANK USA,2026-06-30,2026-06-30
FDIC_33131_20260630,Corporate_Large,Large_D-SIB,US,116526000.0,0.0,116526000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST FARMERS&MERCHANTS NB,2026-06-30,2026-06-30
FDIC_33136_20260630,Corporate_Large,Large_D-SIB,US,455960000.0,0.0,455960000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WOODLANDS BANK,2026-06-30,2026-06-30
FDIC_33183_20260630,Corporate_Large,Large_D-SIB,US,38847000.0,0.0,38847000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SOUND BANKING CO,2026-06-30,2026-06-30
FDIC_33188_20260630,Corporate_Large,Large_D-SIB,US,1808660000.0,0.0,1808660000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,SHINHAN BANK AMERICA,2026-06-30,2026-06-30
FDIC_33204_20260630,Corporate_Large,Large_D-SIB,US,546098000.0,0.0,546098000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PREMIER BANK MINNESOTA,2026-06-30,2026-06-30
FDIC_3320_20260630,Corporate_Large,Large_D-SIB,US,21674000.0,0.0,21674000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BIG BEND BANKS N A,2026-06-30,2026-06-30
FDIC_33216_20260630,Corporate_Large,Large_D-SIB,US,2602914000.0,0.0,2602914000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NORTHRIM BANK,2026-06-30,2026-06-30
FDIC_3325_20260630,Corporate_Large,Large_D-SIB,US,1378380000.0,0.0,1378380000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRST NB OF CENTRAL TEXAS,2026-06-30,2026-06-30
FDIC_3327_20260630,Corporate_Large,Large_D-SIB,US,69572000.0,0.0,69572000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,MASON BANK,2026-06-30,2026-06-30
FDIC_33306_20260630,Corporate_Large,Large_D-SIB,US,43493074000.0,0.0,43493074000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CIBC BANK USA,2026-06-30,2026-06-30
FDIC_33645_20260630,Corporate_Large,Large_D-SIB,US,441396000.0,0.0,441396000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LEE BANK,2026-06-30,2026-06-30
FDIC_33648_20260630,Corporate_Large,Large_D-SIB,US,3894047000.0,0.0,3894047000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF INDIA,2026-06-30,2026-06-30
FDIC_31900_20260630,Corporate_Large,Large_D-SIB,US,118075000.0,0.0,118075000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CBL STATE SAVINGS BANK,2026-06-30,2026-06-30
FDIC_33803_20260630,Corporate_Large,Large_D-SIB,US,3226593000.0,0.0,3226593000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WHEATON B&T NA,2026-06-30,2026-06-30
FDIC_33812_20260630,Corporate_Large,Large_D-SIB,US,334087000.0,0.0,334087000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,AMERICAN NB FOX CITIES,2026-06-30,2026-06-30
FDIC_33818_20260630,Corporate_Large,Large_D-SIB,US,116664000.0,0.0,116664000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PRIORITY BANK,2026-06-30,2026-06-30
FDIC_33823_20260630,Corporate_Large,Large_D-SIB,US,1269372000.0,0.0,1269372000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,QUILL BANK,2026-06-30,2026-06-30
FDIC_33849_20260630,Corporate_Large,Large_D-SIB,US,5016638000.0,0.0,5016638000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,HINSDALE B&T CO NA,2026-06-30,2026-06-30
FDIC_3384_20260630,Corporate_Large,Large_D-SIB,US,330221000.0,0.0,330221000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,LIBERTY NB IN PARIS,2026-06-30,2026-06-30
FDIC_33851_20260630,Corporate_Large,Large_D-SIB,US,61586000.0,0.0,61586000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,BANK OF MILAN,2026-06-30,2026-06-30
FDIC_33860_20260630,Corporate_Large,Large_D-SIB,US,2147375000.0,0.0,2147375000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,NATIONAL BANK OF INPOLIS,2026-06-30,2026-06-30
FDIC_33867_20260630,Corporate_Large,Large_D-SIB,US,1895840000.0,0.0,1895840000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,QUAD CITY BANK&TRUST CO,2026-06-30,2026-06-30
FDIC_3387_20260630,Corporate_Large,Large_D-SIB,US,1319517000.0,0.0,1319517000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FIRSTBANK SOUTHWEST,2026-06-30,2026-06-30
FDIC_3388_20260630,Corporate_Large,Large_D-SIB,US,99379000.0,0.0,99379000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PERRYTON NATIONAL BANK,2026-06-30,2026-06-30
FDIC_33893_20260630,Corporate_Large,Large_D-SIB,US,37167321000.0,0.0,37167321000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,RAYMOND JAMES BANK,2026-06-30,2026-06-30
FDIC_3389_20260630,Corporate_Large,Large_D-SIB,US,592072000.0,0.0,592072000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,POINTBANK,2026-06-30,2026-06-30
FDIC_33922_20260630,Corporate_Large,Large_D-SIB,US,241472000.0,0.0,241472000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,FRONTIER BANK,2026-06-30,2026-06-30
FDIC_33926_20260630,Corporate_Large,Large_D-SIB,US,131938000.0,0.0,131938000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,CHARLEVOIX STATE BANK,2026-06-30,2026-06-30
FDIC_33928_20260630,Corporate_Large,Large_D-SIB,US,909606000.0,0.0,909606000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,PATRIOT BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_33935_20260630,Corporate_Large,Large_D-SIB,US,7956138000.0,0.0,7956138000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,WINTRUST BANK NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_33947_20260630,Corporate_Large,Large_D-SIB,US,8712511000.0,0.0,8712511000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,TD BANK USA NATIONAL ASSN,2026-06-30,2026-06-30
FDIC_33805_20260630,Corporate_Large,Large_D-SIB,US,127474000.0,0.0,127474000.0,1.0,1,12,0,False,False,False,1,BBB,0.65,0.02,0.4,0.24,COMMUNITY BANK OF ELMHURST,2026-06-30,2026-06-30
